1,0,228,1156,52,1,47,4751,475.3262038,1.46625373,1.1908
1,0,128,886,62,1,53,5373,537.805727,2.331758993,1.8332
1,0,211,536,59,2,53,5381,539.2541145,3.526173564,2.707
1,0,222,1277,42,4,39,3924,392.5913906,1.225724276,1.0032
1,0,947,876,58,4,53,5341,534.5830151,2.271981514,1.9546
1,0,180,605,60,3,53,5319,533.2082145,3.732813952,3.1976
1,0,633,1264,77,4,66,6616,664.0436733,5.691607857,4.8232
1,0,524,531,63,2,59,5989,599.065105,1.406378327,1.0542
1,0,434,1073,71,3,67,6749,675.0725887,1.526400996,1.2504
1,0,49,207,2,4,0,51,7.681145748,0.574369219,0.5406
1,0,40,827,51,1,42,4264,428.6350429,4.37154435,3.7576
1,0,581,611,61,1,57,5760,576.1683782,1.392838828,1.1
1,0,381,967,62,2,57,5769,577.1750168,1.781544274,1.4624
1,0,845,21,1,9,0,9,3,0.28618176,0.1638
1,0,999,1192,38,3,34,3433,343.6582605,1.568789342,1.2428
1,0,945,544,52,1,48,4820,482.1410582,1.166190379,0.948
1,0,121,1342,2,1,0,10,3.464101615,0.331662479,0.182
1,0,62,1260,28,3,17,1740,192.4214125,8.215838363,7.324
1,0,355,1194,59,7,56,5613,561.4882011,1.453650577,1.1734
1,0,201,836,65,1,54,5406,546.9789758,8.329249666,7.2516
1,0,70,1007,49,1,43,4328,433.0288674,1.407693148,1.036
1,0,798,669,69,1,64,6449,645.0403088,1.345325239,1.0598
1,0,15,1418,0,100,0,0,0,0,0
1,0,727,851,71,1,64,6416,641.9080931,1.988567323,1.592
1,0,677,190,38,2,34,3466,346.8890312,1.415768343,1.1408
1,0,535,1158,147,3,144,14434,1443.452112,1.226539849,1.0004
1,0,454,805,60,1,56,5640,564.2446278,1.661324773,1.388
1,0,244,135,37,2,31,3190,319.5465537,1.868154169,1.528
1,0,122,735,56,1,52,5209,521.1036365,1.456674294,1.2026
1,0,472,1113,81,5,76,7690,769.4010658,2.48394847,2.022
1,0,806,987,65,1,51,5157,518.4177852,5.301424337,4.564
1,0,210,359,52,3,48,4844,484.5967396,1.380724448,1.1152
1,0,543,143,38,1,33,3341,334.5071001,1.649818172,1.3192
1,0,890,1436,1,30,0,30,5.477225575,0.458257569,0.42
1,0,828,832,66,1,62,6232,623.3634574,1.42744527,1.1584
1,0,1016,1200,36,1,30,3095,309.8822357,1.538668255,1.103
1,0,605,382,60,1,54,5426,542.940144,1.921561865,1.5512
1,0,160,1278,38,1,34,3407,340.9560089,1.321022331,1.0426
1,0,285,937,65,3,60,6065,606.7314068,1.675559608,1.283
1,0,755,1404,29,1,21,2172,219.9181666,3.446969684,2.8824
1,0,142,316,44,1,40,4001,400.3211211,1.330375887,0.9934
1,0,834,916,63,2,56,5601,560.9358252,3.061029239,2.6516
1,0,1130,467,30,3,26,2691,269.3640659,1.192434485,0.9152
1,0,382,760,61,3,56,5637,564.043438,1.968019309,1.57
1,0,464,1474,2,1,0,33,5.916079783,0.491019348,0.4488
1,0,244,1108,56,1,51,5155,515.6888597,1.395528574,1.13
1,0,556,249,50,1,44,4494,449.6554236,1.515387739,1.2272
1,0,662,240,46,1,40,4018,402.0696457,1.472277148,1.1632
1,0,827,147,30,2,26,2697,269.9833328,1.236567831,0.9578
1,0,199,1057,55,1,51,5134,513.5854359,1.38,1.18
1,0,59,1077,43,3,39,3952,395.4491118,1.403424383,1.0992
1,0,382,676,64,4,60,6030,603.2578222,1.763519209,1.362
1,0,95,143,1,14,0,14,3.741657387,0.346987031,0.2408
1,0,560,350,55,3,51,5147,514.9320344,1.545671375,1.2124
2,0,302,664,63,1,59,5955,595.6802834,1.465435089,1.195
2,0,445,875,65,1,60,6018,602.0398658,1.699293971,1.3852
2,0,947,1170,41,1,34,3459,346.4895381,2.020371253,1.6254
2,0,694,224,64,1,50,5060,509.8509586,6.254598308,5.424
2,0,443,1313,41,3,38,3840,384.137996,1.029563014,0.844
2,0,693,411,57,6,53,5394,539.6684167,1.701881312,1.352
2,0,213,698,56,3,51,5176,518.3280814,2.746343023,2.0616
2,0,670,738,58,1,53,5350,535.3092564,1.81934054,1.49
2,0,854,1416,1,4,0,4,2,0.195959179,0.0768
2,0,419,276,57,5,53,5325,532.8311177,1.878163997,1.455
2,0,518,710,62,1,56,5671,567.4442704,1.976334992,1.6416
2,0,1061,707,41,9,38,3875,387.72026,1.306713435,1.105
2,0,827,55,2,7,0,39,7.280109889,0.614735716,0.5304
2,0,90,1091,42,2,38,3877,388.0193294,1.573880555,1.2098
2,0,430,1465,1,9,0,9,3,0.28618176,0.1638
2,0,36,378,38,1,32,3230,323.6232377,2.00748599,1.606
2,0,149,815,55,1,50,5096,509.7626899,1.287788803,0.9496
2,0,398,45,32,1,23,2346,243.1624971,6.39596748,5.402
2,0,855,1092,48,3,44,4463,446.6038513,1.647149052,1.3596
2,0,240,1136,49,1,44,4400,440.2658288,1.529705854,1.14
2,0,523,674,58,1,53,5391,539.3301401,1.57540471,1.2116
2,0,1,592,40,6,37,3748,374.985333,1.178812962,0.9584
2,0,220,905,57,1,51,5159,516.3109528,2.059587337,1.6982
2,0,813,655,61,3,57,5772,577.3872184,1.470238076,1.188
2,0,1133,173,2,2,0,34,6.164414003,0.514198405,0.4624
2,0,242,818,57,5,44,4405,446.6128077,7.363932373,6.579
2,0,297,1090,51,5,43,4372,439.6293894,4.615365641,4.068
2,0,971,572,54,2,48,4884,488.7473785,1.842389752,1.4824
2,0,1137,913,36,2,32,3276,327.7865159,1.105621997,0.8936
2,0,1074,1079,36,1,31,3139,314.6251738,2.134923886,1.7144
2,0,691,379,62,1,56,5665,566.735388,1.633248297,1.318
2,0,702,864,63,4,59,5908,591.0516052,1.724412944,1.4192
2,0,762,608,62,1,57,5752,575.7134704,2.430966886,1.9856
2,0,632,818,57,1,51,5102,510.4938785,1.731935334,1.3844
2,0,754,1469,1,1,0,1,1,0.099498744,0.0198
2,0,340,1116,52,1,48,4883,488.5048618,1.414602418,1.1342
2,0,703,453,60,2,54,5455,546.092483,2.543127995,2.139
2,0,370,1319,40,2,35,3536,354.0395458,1.763632615,1.3904
2,0,1087,395,32,1,27,2752,275.6229308,1.526302722,1.2568
2,0,492,310,69,1,56,5656,568.6791714,5.909856174,5.2
2,0,605,386,95,2,82,8213,823.37537,5.842353978,4.81
2,0,104,877,50,4,46,4686,468.8944444,1.661445154,1.3336
2,0,862,1161,45,1,40,4060,406.2068439,1.29614814,1.016
2,0,60,107,1,3,0,3,1.732050808,0.170587221,0.0582
2,0,498,845,56,2,52,5264,526.5472438,1.245150593,0.9816
2,0,650,1450,1,14,0,14,3.741657387,0.346987031,0.2408
2,0,108,843,49,1,45,4525,452.7063066,1.366565037,1.14
2,0,61,1410,0,100,0,0,0,0,0
2,0,995,1143,42,1,36,3671,367.4275439,1.551096386,1.1816
2,0,461,726,57,3,53,5371,537.2699508,1.351258672,1.0906
2,0,40,816,43,4,38,3833,384.1445041,2.545800464,2.23
2,0,1054,356,32,2,28,2861,286.4489483,1.413470905,1.1358
2,0,1087,1245,2,2,0,27,5.567764363,0.486929153,0.405
2,0,883,511,59,2,55,5537,553.8799509,1.411771936,1.1544
2,0,1055,875,45,2,40,4081,408.4593003,1.7128631,1.368
2,0,615,857,57,2,53,5361,536.370208,1.702321944,1.4124
2,0,79,469,42,2,37,3759,376.1980861,1.497297566,1.2182
2,0,646,1101,55,1,49,4901,490.3172442,1.459417692,1.0732
2,0,487,806,61,1,53,5328,533.3160414,2.345548976,1.828
2,0,395,14,2,1,0,18,4.472135955,0.40938979,0.2988
2,0,1082,1287,1,12,0,12,3.464101615,0.324961536,0.2112
2,0,268,1338,35,2,30,3032,303.7466049,1.821428011,1.4728
2,0,1041,518,42,1,37,3780,378.2803193,1.456021978,1.172
2,0,914,1434,1,7,0,7,2.645751311,0.255147016,0.1302
2,0,913,62,2,3,0,31,6.08276253,0.523354564,0.4464
2,0,898,302,43,2,38,3815,381.781351,1.465435089,1.072
2,0,1062,943,41,1,36,3643,364.9726017,2.214746035,1.9558
2,0,95,904,49,1,45,4515,451.6846245,1.291317157,1.02
2,0,1057,891,42,3,39,3905,390.8260483,1.59608897,1.216
2,0,1010,911,38,1,31,3133,314.1798848,2.349702109,1.983
2,0,1121,1443,0,100,0,0,0,0,0
2,0,1116,395,31,1,26,2661,266.6139531,1.654660086,1.2968
2,0,997,1049,44,1,39,3921,392.720002,2.20587851,1.7868
2,0,1036,849,49,1,44,4495,449.6743266,1.251998403,0.983
2,0,114,1288,28,4,25,2521,252.4222653,1.275107839,1.0204
2,0,767,155,37,1,33,3365,336.715013,1.203120942,0.965
2,0,489,307,70,1,60,6025,604.1382292,4.446065677,3.63
2,0,550,970,60,2,56,5690,569.1291593,1.212435565,0.858
2,0,321,56,13,1,2,238,39.59797975,3.164743276,2.33
2,0,1133,940,36,3,32,3261,326.3418453,1.256144896,1.0178
2,0,953,870,54,2,50,5010,501.1845967,1.360147051,1.002
2,0,110,90,1,6,0,6,2.449489743,0.237486842,0.1128
2,0,672,533,63,2,59,5913,591.4718928,1.425868157,1.096
2,0,645,1431,30,1,26,2669,267.190943,1.246555253,1.0072
2,0,791,405,57,4,53,5336,533.8445467,1.615673234,1.3248
2,0,475,1089,61,1,55,5533,553.5024842,1.497030394,1.136
2,0,659,987,64,2,58,5819,582.3564201,2.305189797,1.8528
2,0,682,1304,38,5,35,3536,353.8248154,1.261110622,1.056
2,0,236,57,2,1,0,29,5.567764363,0.475289386,0.4176
2,0,748,384,64,1,58,5830,583.5529111,2.53968502,2.126
2,0,68,326,36,2,32,3260,326.3035397,1.407124728,1.152
2,0,1073,410,33,1,29,2919,292.1763166,1.27039364,0.9508
2,0,425,371,66,1,61,6156,615.7791812,1.48539557,1.2088
2,0,383,899,58,1,54,5436,543.8584375,1.676424767,1.38
2,0,730,1096,53,1,46,4667,467.3767217,2.514179787,2.1632
2,0,1121,408,31,2,26,2660,266.5370518,1.691153453,1.34
2,0,812,107,30,1,26,2627,263.0342183,1.325556487,1.0824
2,0,529,320,82,1,76,7694,769.6583658,1.994091272,1.5884
2,0,1019,434,38,3,34,3499,350.1271198,1.260912368,0.9332
2,0,51,804,47,1,39,3964,397.6958637,3.207865334,2.8272
2,0,1049,493,36,1,28,2860,286.848392,2.204540769,1.8
2,0,69,327,36,2,32,3254,325.6746843,1.337310734,1.0708
2,0,670,317,109,1,99,9922,992.990433,3.961262425,3.3156
2,0,377,1150,50,3,46,4669,467.1113358,1.404955515,1.1224
2,0,586,858,61,1,56,5678,567.9982394,1.500533239,1.1796
2,0,1049,253,27,1,22,2261,226.6517152,1.580474612,1.2934
2,0,389,288,55,1,50,5078,508.0196847,1.493854076,1.1728
2,0,895,1438,1,1,0,1,1,0.099498744,0.0198
2,0,519,1129,55,1,48,4836,484.1921106,2.39382539,1.9376
2,0,1129,515,31,4,27,2711,271.7701234,1.907327974,1.4476
2,0,1051,1054,37,4,33,3321,332.8017428,2.160069443,1.7216
2,0,73,125,1,9,0,9,3,0.28618176,0.1638
2,0,619,192,78,3,64,6481,652.3427013,7.42791357,6.2052
2,0,673,888,65,1,59,5992,599.4530841,1.741723285,1.3728
2,0,767,177,38,5,35,3540,354.2372087,1.29614814,1.084
2,0,1083,1444,0,100,0,0,0,0,0
2,0,525,868,58,1,54,5441,544.3114917,1.517201371,1.189
2,0,511,989,59,4,55,5570,557.1929648,1.46628783,1.188
2,0,783,1416,1,16,0,16,4,0.366606056,0.2688
2,0,999,1488,0,100,0,0,0,0,0
2,0,467,120,40,3,35,3532,353.9717503,2.33615068,1.9664
2,0,332,1285,40,1,36,3684,368.5919153,1.1892855,0.908
2,0,205,955,55,1,50,5043,504.4789391,1.3435401,1.0842
2,0,451,1212,48,1,43,4370,437.209332,1.352774926,1.064
2,0,237,1407,0,100,0,0,0,0,0
2,0,572,1463,1,9,0,9,3,0.28618176,0.1638
2,0,757,449,67,1,60,6063,606.546783,1.730057803,1.3448
2,0,126,1385,0,100,0,0,0,0,0
2,0,1116,314,25,1,4,455,70.49113419,5.384004086,4.279
2,0,968,642,53,5,50,5011,501.2933273,1.392084768,1.1186
2,0,420,458,62,1,54,5420,543.529208,4.074309757,3.608
2,0,654,199,75,1,65,6506,653.443188,6.089039333,5.3176
2,0,125,677,51,1,47,4739,474.047466,1.182328212,0.99
2,0,35,430,41,2,36,3638,364.2169683,1.742297334,1.458
2,0,947,857,53,4,49,4999,500.1149868,1.46625373,1.1134
2,0,940,41,4,1,0,41,8.062257748,0.694190176,0.5576
2,0,299,1205,45,3,41,4123,412.5784774,1.515618686,1.173
2,0,70,436,40,7,37,3732,373.4327249,1.318180564,1.0712
2,0,134,438,44,2,40,4073,407.5769866,1.502364803,1.2294
2,0,1007,62,2,4,0,21,5.385164807,0.495883051,0.3486
2,0,280,76,32,1,12,1283,163.1778171,10.08271293,8.9164
2,0,23,98,3,1,0,9,4.123105626,0.402367991,0.1692
2,0,1025,1447,0,100,0,0,0,0,0
2,0,783,1316,38,1,34,3427,343.0087462,1.455025773,1.1478
2,0,536,500,65,2,57,5776,578.5222554,3.265333061,2.584
2,0,724,406,64,1,55,5500,552.0652135,4.770744177,4.12
2,0,635,441,66,1,60,6023,602.9635147,2.827914426,2.413
2,0,408,782,59,3,55,5524,552.6626457,1.703643155,1.4032
2,0,255,815,61,1,55,5584,558.6555289,1.689496967,1.3224
2,0,997,411,41,1,35,3537,354.0014124,1.460513608,1.1544
3,0,715,331,36,1,30,3061,306.6447456,1.826992063,1.4778
3,0,136,1179,41,4,37,3778,378.1428302,1.609844713,1.2908
3,0,159,990,48,2,44,4486,448.7493733,1.157756451,0.8648
3,0,145,551,37,2,33,3319,332.2393715,1.501299437,1.2776
3,0,711,310,33,1,29,2971,297.4071284,1.351258672,1.0738
3,0,281,1424,2,4,0,53,7.810249676,0.57367238,0.5406
3,0,103,1018,46,1,41,4197,419.9107048,1.330075186,0.999
3,0,900,614,47,2,43,4308,431.1125143,1.641219059,1.2312
3,0,543,491,39,1,34,3425,342.8775292,1.608570794,1.23
3,0,900,293,28,1,24,2433,243.760128,1.497030394,1.203
3,0,107,1015,45,5,42,4209,421.1258719,1.379093905,1.0152
3,0,554,508,39,2,34,3437,344.242647,1.932123184,1.5596
3,0,595,1189,62,3,57,5799,580.247361,2.007461083,1.433
3,0,97,439,27,1,21,2169,217.7268931,1.895758423,1.5562
3,0,123,689,34,1,29,2965,296.814757,1.366565037,1.065
3,0,249,1486,1,11,0,11,3.31662479,0.312889757,0.1958
3,0,642,58,25,1,20,2050,205.5334523,1.479864859,1.2
3,0,324,996,61,3,57,5737,573.8771646,1.425868157,1.1144
3,0,53,557,32,1,28,2855,285.7323923,1.152171862,0.939
3,0,612,878,60,1,55,5594,559.6498906,1.672244001,1.3496
3,0,456,1291,46,1,40,4065,407.8369772,3.29962119,2.78
3,0,549,766,49,4,44,4484,448.8474128,2.003596766,1.6496
3,0,20,299,33,1,29,2912,291.592181,1.511820095,1.2024
3,0,628,768,48,1,43,4395,439.8761189,1.818653348,1.383
3,0,1121,1314,4,1,0,47,8.426149773,0.699356847,0.5734
3,0,517,223,30,3,25,2573,257.8972664,1.754166469,1.4154
3,0,918,459,38,1,32,3272,327.6308899,1.679761888,1.368
3,0,586,1439,33,1,24,2417,245.1346569,4.089144165,2.999
3,0,561,1099,164,1,143,14326,1436.802004,10.98054643,8.9956
3,0,622,1191,60,4,54,5440,544.9917431,3.286335345,2.704
3,0,1042,20,1,7,0,7,2.645751311,0.255147016,0.1302
3,0,762,245,31,1,26,2667,267.1572571,1.562401997,1.2766
3,0,549,398,43,1,35,3530,354.0225981,2.688865932,2.006
3,0,984,751,52,1,46,4694,469.6551927,1.548031007,1.1544
3,0,439,97,28,11,25,2561,256.5131576,1.455300656,1.189
3,0,638,231,28,2,25,2541,254.3992925,1.233653112,1.0146
3,0,898,517,41,3,37,3790,379.2729888,1.438749457,1.146
3,0,44,1435,1,6,0,6,2.449489743,0.237486842,0.1128
3,0,1127,859,41,1,36,3633,363.5753017,1.414602418,1.1294
3,0,641,951,74,1,66,6622,662.7488212,2.69659044,2.1352
3,0,611,588,32,3,28,2882,288.5966043,1.512481405,1.2852
3,0,559,136,27,2,23,2389,239.2216545,1.240120962,0.923
3,0,789,169,26,2,22,2231,223.6984578,1.635206409,1.3148
3,0,1085,618,37,4,32,3272,328.0579217,2.370991354,1.9504
3,0,924,1110,57,2,52,5251,525.3732007,1.69407792,1.3904
3,0,15,526,30,1,26,2641,264.4484827,1.357166165,1.1464
3,0,862,576,46,1,39,3917,392.7480108,2.867246065,2.407
3,0,1119,1434,1,11,0,11,3.31662479,0.312889757,0.1958
3,0,545,984,85,1,79,7990,799.3472337,2.355843798,1.69
3,0,973,379,31,1,27,2758,276.0905649,1.266333289,1.0304
3,0,997,1024,49,1,44,4456,445.858722,1.518683641,1.2288
3,0,946,1285,40,2,35,3533,353.6566131,1.587797216,1.29
3,0,515,551,38,1,32,3223,322.7553253,1.713796954,1.2974
3,0,90,324,27,2,23,2337,234.1174919,1.397533542,1.1122
3,0,1097,1097,51,5,47,4797,479.8989477,1.381701849,1.1318
3,0,767,1332,44,1,39,3910,391.2952849,1.519868415,1.112
3,0,2,727,36,6,32,3270,327.3744034,1.565247584,1.306
3,0,48,315,31,1,26,2680,268.533052,1.691153453,1.272
3,0,755,1085,84,3,79,7917,792.1256214,2.596362841,2.1734
3,0,876,188,26,2,22,2224,222.9708501,1.594490514,1.3536
3,0,495,296,31,1,27,2726,273.1409892,1.718254929,1.4156
3,0,972,1039,52,3,47,4779,478.143284,1.525090161,1.1552
3,0,94,556,31,2,26,2607,261.2948526,1.762129394,1.3598
3,0,646,300,37,1,31,3186,318.989028,1.57492857,1.214
3,0,893,679,50,1,46,4614,461.6123915,1.40014285,1.0452
3,0,386,843,55,5,51,5103,510.5692901,1.658041013,1.2596
3,0,713,482,39,1,34,3426,343.2724865,2.147649878,1.8452
3,0,590,984,70,1,63,6368,637.1954174,2.244459846,1.7856
3,0,1118,48,3,1,0,16,4.898979486,0.463033476,0.2784
3,0,938,658,50,2,45,4550,455.28233,1.603121954,1.25
3,0,584,508,39,1,33,3396,339.9823525,1.611955334,1.2472
3,0,332,1323,43,1,36,3610,361.4526248,1.808314132,1.352
3,0,836,802,59,3,56,5622,562.346868,1.285145906,1.0308
3,0,977,1414,2,8,0,44,7.745966692,0.637495098,0.5632
3,0,838,1472,2,2,0,27,5.567764363,0.486929153,0.405
3,0,33,90,1,2,0,2,1.414213562,0.14,0.0392
3,0,493,327,35,2,29,2975,297.9412694,1.620956508,1.305
3,0,361,869,59,2,54,5473,547.6011322,1.815791838,1.4678
3,0,1005,380,32,1,25,2526,253.148178,1.665052552,1.2476
3,0,427,215,29,1,25,2568,257.1030922,1.248038461,1.0184
3,0,815,1044,70,1,63,6372,637.6488062,2.391986622,1.8368
3,0,377,702,49,1,44,4424,442.6962841,1.619382598,1.2632
3,0,615,1100,82,1,70,7056,709.7703854,7.682864049,6.568
3,0,151,1449,1,7,0,7,2.645751311,0.255147016,0.1302
3,0,455,1186,61,2,54,5411,542.4564499,3.833784031,2.67
3,0,677,830,57,2,53,5316,531.9266867,1.863974249,1.4424
3,0,383,1161,63,1,56,5601,560.7682231,2.736768167,2.2504
3,0,912,1193,46,1,41,4154,415.7282766,1.651786911,1.3492
3,0,595,1445,33,1,9,991,136.9634988,9.454200125,7.9082
3,0,974,766,51,4,48,4818,482.041492,1.525647404,1.1944
3,0,244,133,30,2,26,2627,263.144447,1.528757666,1.2424
3,0,312,486,39,5,36,3625,362.7657646,1.388344338,1.12
3,0,786,409,35,3,29,2992,299.8766413,2.013355408,1.588
3,0,328,102,30,1,25,2541,254.7214165,1.77817322,1.409
3,0,956,636,47,1,41,4101,410.5082216,1.830273204,1.3736
3,0,930,808,57,2,52,5224,522.9244687,2.341452541,1.8936
3,0,914,43,1,14,0,14,3.741657387,0.346987031,0.2408
3,0,617,639,38,3,34,3473,347.7628502,1.793627609,1.4332
3,0,399,1408,30,1,23,2387,239.3512064,1.764397914,1.3682
3,0,642,195,29,1,25,2531,253.4896448,1.404955515,1.112
3,0,579,457,38,3,34,3409,341.1495273,1.304568894,0.977
3,0,546,1375,36,1,32,3225,322.8730401,1.551612065,1.205
3,0,133,373,30,1,25,2509,251.3861571,1.562657992,1.1644
3,0,605,1334,40,7,36,3656,366.0901528,1.89377929,1.58
3,0,998,72,2,1,0,19,4.582575695,0.417013189,0.3116
3,0,409,85,28,1,24,2428,243.1871707,1.371714256,1.1112
3,0,856,805,60,3,56,5685,568.7292853,1.614775526,1.269
3,0,741,1319,42,1,37,3793,379.5853,1.471427878,1.091
3,0,751,1398,34,1,29,2914,291.7361822,1.40014285,1.1196
3,0,524,568,39,2,35,3548,355.1591193,1.596746692,1.2384
3,0,362,999,59,1,51,5193,520.1374818,2.950440645,2.437
3,0,491,1470,2,2,0,61,8.062257748,0.527162214,0.5002
3,0,1035,1454,1,16,0,16,4,0.366606056,0.2688
3,0,488,855,58,3,53,5377,538.0176577,1.848539964,1.473
3,0,56,1393,1,7,0,7,2.645751311,0.255147016,0.1302
3,0,841,237,28,1,23,2309,231.2466216,1.265661882,0.9716
3,0,805,615,50,1,46,4605,460.7700077,1.57718103,1.201
3,0,811,65,3,1,0,62,9.273618495,0.689637586,0.6076
3,0,592,1220,52,1,46,4665,467.0556712,2.277608395,1.905
3,0,390,776,55,1,48,4878,488.4444697,2.508306201,2.0044
