31.0,6.0,15.0,1518.0,179.0251379,9.49039514457,8.2292,0.0
46.0,1.0,18.0,1875.0,224.862180013,12.4123930005,10.46,1.0
40.0,1.0,16.0,1619.0,197.441130467,11.3010574726,9.731,0.0
37.0,4.0,14.0,1425.0,175.803867989,10.2959943667,7.79,1.0
45.0,1.0,18.0,1837.0,226.179132548,13.1951923063,11.001,0.0
59.0,3.0,29.0,2903.0,338.917394065,17.490257288,15.1106,1.0
58.0,2.0,22.0,2287.0,286.204472362,17.2073559852,14.751,0.0
39.0,1.0,15.0,1521.0,186.153162745,10.7324694269,9.4974,1.0
64.0,1.0,26.0,2660.0,324.407151586,18.5698680663,16.236,0.0
59.0,8.0,27.0,2720.0,325.643977374,17.905306476,15.352,1.0
40.0,1.0,15.0,1584.0,194.607296883,11.3055030848,9.7568,0.0
65.0,1.0,26.0,2684.0,326.98012172,18.6755026706,16.1,1.0
51.0,2.0,21.0,2133.0,261.673460634,15.157872542,12.737,0.0
63.0,1.0,25.0,2577.0,312.747501988,17.7205276445,14.336,1.0
42.0,3.0,16.0,1674.0,207.349945744,12.2357018597,10.2712,0.0
61.0,3.0,26.0,2600.0,318.449368032,18.3874957512,15.74,1.0
36.0,1.0,14.0,1431.0,178.221771958,10.6232716241,9.0542,0.0
65.0,1.0,26.0,2697.0,328.841907305,18.8145980558,16.3846,1.0
47.0,1.0,18.0,1837.0,227.242161581,13.3765877562,12.0374,0.0
59.0,3.0,24.0,2471.0,304.202235363,17.7427703587,15.5758,1.0
38.0,1.0,14.0,1460.0,185.612499579,11.4612390255,9.832,0.0
60.0,2.0,23.0,2378.0,294.540319821,17.3796317567,13.9796,1.0
46.0,2.0,17.0,1785.0,221.628066815,13.1364949663,10.135,0.0
35.0,1.0,13.0,1363.0,167.065855279,9.66090575464,8.3056,1.0
60.0,4.0,25.0,2596.0,317.291663931,18.243311103,15.1672,0.0
32.0,1.0,11.0,1193.0,148.872428609,8.90534109397,8.0658,1.0
2.0,25.0,0.0,50.0,10.0,0.866025403784,0.75,0.0
37.0,6.0,15.0,1579.0,193.827242667,11.2412588263,9.7028,1.0
44.0,3.0,21.0,2105.0,247.784180286,13.0716295847,11.251,0.0
39.0,2.0,15.0,1591.0,195.716631894,11.3983288249,9.9264,1.0
64.0,2.0,28.0,2820.0,335.198448684,18.1201545247,15.78,0.0
60.0,4.0,24.0,2440.0,296.465849635,16.8392398878,14.704,1.0
51.0,1.0,20.0,2088.0,256.066397639,14.823144066,13.004,0.0
41.0,1.0,16.0,1681.0,202.783135393,11.3416885868,9.2616,1.0
1.0,1.0,0.0,1.0,1.0,0.0994987437107,0.0198,0.0
63.0,1.0,25.0,2564.0,314.884105664,18.2786870426,15.756,1.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,1.0,18.0,1883.0,232.406970636,13.6220813388,11.6658,1.0
65.0,3.0,27.0,2754.0,338.543941018,19.6892965847,16.742,0.0
27.0,3.0,11.0,1157.0,139.939272543,7.87179140984,6.8014,1.0
57.0,1.0,25.0,2514.0,299.633108985,16.3027727703,14.3688,0.0
65.0,2.0,29.0,2957.0,346.391397122,18.0412056138,14.9044,1.0
61.0,1.0,24.0,2475.0,301.225828906,17.1699592312,14.615,0.0
78.0,1.0,35.0,3518.0,427.614312202,24.3085910739,21.48,1.0
56.0,1.0,22.0,2261.0,278.178000568,16.2054898106,13.1418,0.0
65.0,1.0,29.0,2967.0,353.048155356,19.1342912071,16.6834,1.0
2.0,3.0,0.0,43.0,7.0,0.552358579186,0.516,0.0
27.0,3.0,11.0,1158.0,140.577380826,7.97016938339,6.9536,1.0
55.0,2.0,21.0,2151.0,266.054505694,15.6579021583,12.4944,0.0
69.0,2.0,30.0,3035.0,367.598966266,20.7404797437,18.692,1.0
65.0,1.0,28.0,2887.0,345.74412504,19.0240137721,15.8526,0.0
39.0,2.0,15.0,1552.0,189.599578059,10.8908034598,8.4672,1.0
1.0,6.0,0.0,6.0,2.44948974278,0.237486841741,0.1128,0.0
64.0,2.0,25.0,2504.0,313.671803004,18.8917548153,17.0632,1.0
52.0,1.0,21.0,2153.0,260.294064473,14.6283662793,12.9936,0.0
32.0,3.0,12.0,1242.0,153.967529044,9.09964834485,7.9504,1.0
46.0,1.0,17.0,1759.0,218.707567313,12.9969958067,11.3664,0.0
63.0,1.0,25.0,2598.0,322.806443554,19.1593214911,17.1584,1.0
34.0,3.0,15.0,1589.0,188.119642781,10.069652427,8.8322,0.0
32.0,3.0,13.0,1337.0,162.379185858,9.21483043794,8.3048,1.0
63.0,1.0,26.0,2693.0,325.270656531,18.2423984169,16.1886,0.0
61.0,4.0,25.0,2583.0,316.472747642,18.2855434702,15.3956,1.0
57.0,1.0,26.0,2637.0,310.317579264,16.3582731362,14.0552,0.0
63.0,4.0,28.0,2804.0,334.356097597,18.2125890526,15.4392,1.0
65.0,4.0,28.0,2808.0,341.247710615,19.3910701097,15.8488,0.0
67.0,1.0,29.0,2969.0,352.305265359,18.9655978023,16.4376,1.0
40.0,1.0,16.0,1641.0,200.456977928,11.5126843091,10.1556,0.0
32.0,2.0,12.0,1263.0,155.174095776,9.01515945505,8.2004,1.0
41.0,1.0,15.0,1540.0,195.683417795,12.0731106182,11.048,0.0
31.0,4.0,12.0,1250.0,152.820155739,8.79147314163,7.62,1.0
46.0,1.0,17.0,1787.0,221.442994922,13.0779623795,11.8596,0.0
41.0,1.0,16.0,1613.0,202.78806671,12.2903661459,10.9804,1.0
44.0,1.0,18.0,1875.0,226.006637071,12.6185379502,10.885,0.0
60.0,1.0,24.0,2422.0,300.026665482,17.7073882885,15.58,1.0
41.0,1.0,14.0,1496.0,191.394879764,11.9381070526,8.9104,0.0
70.0,3.0,32.0,3282.0,390.691694306,21.1954617784,18.3308,1.0
52.0,8.0,22.0,2279.0,275.668278915,15.5095422241,13.2626,0.0
32.0,3.0,13.0,1347.0,162.385344166,9.06912895487,7.7242,1.0
40.0,4.0,16.0,1683.0,205.667206914,11.8212139817,10.0692,0.0
39.0,3.0,15.0,1592.0,194.06699874,11.0983602392,9.6704,1.0
57.0,2.0,27.0,2720.0,317.458658726,16.3694838037,14.136,0.0
39.0,1.0,15.0,1503.0,187.725863961,11.2476264163,9.4252,1.0
57.0,1.0,23.0,2366.0,287.085353162,16.2599015987,13.94,0.0
33.0,1.0,13.0,1318.0,160.766912019,9.20584596873,7.9904,1.0
55.0,2.0,23.0,2335.0,277.310295517,14.9595287359,12.735,0.0
77.0,1.0,34.0,3442.0,417.044362149,23.5483247812,20.7504,1.0
1.0,7.0,0.0,7.0,2.64575131106,0.255147016443,0.1302,0.0
41.0,1.0,16.0,1684.0,206.373447905,11.9295599248,10.3128,1.0
150.0,1.0,68.0,6844.0,800.638495202,41.5473994373,35.824,0.0
32.0,1.0,12.0,1202.0,149.479095528,8.88592144912,7.1688,1.0
37.0,1.0,15.0,1548.0,188.504641853,10.7568396846,9.3816,0.0
31.0,3.0,11.0,1185.0,148.394743842,8.9323848999,7.061,1.0
39.0,5.0,12.0,1291.0,173.427218164,11.580237476,9.7868,0.0
64.0,1.0,25.0,2529.0,315.374380697,18.8421309835,16.8526,1.0
70.0,4.0,30.0,3020.0,368.602767217,21.1338590891,18.528,0.0
64.0,2.0,28.0,2860.0,342.870237845,18.91137224,16.196,1.0
1.0,10.0,0.0,10.0,3.16227766017,0.3,0.18,0.0
31.0,4.0,12.0,1230.0,153.238376394,9.1394748208,7.38,1.0
45.0,3.0,19.0,1976.0,240.245707558,13.6646405002,11.9912,0.0
63.0,1.0,26.0,2690.0,331.034741379,19.2932630729,16.67,1.0
59.0,7.0,26.0,2680.0,316.749112075,16.8837199692,14.596,0.0
62.0,1.0,23.0,2373.0,296.261708629,17.7368852959,14.5712,1.0
44.0,2.0,19.0,1905.0,231.367672764,13.1304036495,11.693,0.0
51.0,2.0,20.0,2078.0,261.782352346,15.9214195347,14.0864,1.0
37.0,2.0,15.0,1524.0,182.46643527,10.034061989,8.6984,0.0
46.0,3.0,19.0,1929.0,232.832557861,13.0386310631,11.3932,1.0
41.0,2.0,16.0,1628.0,203.179723398,12.156545562,10.4608,0.0
66.0,1.0,27.0,2730.0,331.578045112,18.8188735051,16.29,1.0
60.0,3.0,24.0,2430.0,303.614887646,18.2024723595,15.842,0.0
51.0,2.0,20.0,2098.0,251.602861669,13.8881100226,11.6552,1.0
53.0,2.0,21.0,2173.0,264.282046307,15.0418449666,12.9576,0.0
62.0,1.0,25.0,2507.0,307.699528761,17.8405465163,15.7612,1.0
42.0,2.0,16.0,1688.0,211.697897958,12.7759774577,10.504,0.0
57.0,1.0,21.0,2189.0,273.490402025,16.395057182,12.652,1.0
62.0,2.0,27.0,2790.0,335.010447598,18.5448105949,16.178,0.0
52.0,8.0,24.0,2401.0,289.504749529,16.1755958159,13.453,1.0
60.0,2.0,23.0,2379.0,299.117033952,18.131351301,16.1374,0.0
58.0,3.0,26.0,2636.0,315.204695396,17.282661832,14.7576,1.0
40.0,1.0,16.0,1650.0,201.990098767,11.6511801977,9.83,0.0
59.0,1.0,24.0,2455.0,301.322086811,17.471333664,15.418,1.0
37.0,1.0,15.0,1561.0,187.77912557,10.4373320346,9.0412,0.0
46.0,2.0,20.0,2063.0,244.885687618,13.1944344327,11.1626,1.0
2.0,4.0,0.0,34.0,6.48074069841,0.551724568965,0.476,0.0
41.0,3.0,18.0,1824.0,219.613296501,12.2312059912,10.6256,1.0
1.0,7.0,0.0,7.0,2.64575131106,0.255147016443,0.1302,0.0
66.0,1.0,27.0,2742.0,332.442476227,18.7969040004,16.258,1.0
50.0,1.0,21.0,2102.0,254.570226067,14.3603481852,12.7036,0.0
51.0,2.0,20.0,2091.0,259.478322794,15.364306037,13.0848,1.0
36.0,1.0,14.0,1432.0,177.640085566,10.5117838638,9.3784,0.0
57.0,2.0,20.0,2000.0,250.271852193,15.0452650359,10.44,1.0
62.0,2.0,27.0,2781.0,337.462590519,19.1158023635,16.612,0.0
55.0,3.0,24.0,2435.0,294.932195598,16.6411387831,14.349,1.0
52.0,1.0,21.0,2160.0,259.395451001,14.3631472874,11.912,0.0
59.0,2.0,25.0,2515.0,307.504471512,17.6937135729,15.277,1.0
66.0,3.0,28.0,2885.0,351.975851444,20.1630230868,17.816,0.0
61.0,2.0,24.0,2433.0,297.228868046,17.0734032928,13.1884,1.0
1.0,3.0,0.0,3.0,1.73205080757,0.170587221092,0.0582,0.0
126.0,1.0,58.0,5847.0,686.889365182,36.0475949267,31.4194,1.0
40.0,1.0,15.0,1540.0,189.029098289,10.9617516848,8.756,0.0
63.0,2.0,26.0,2620.0,323.86108133,19.0373317458,17.34,1.0
1.0,16.0,0.0,16.0,4.0,0.366606055596,0.2688,0.0
62.0,1.0,25.0,2506.0,303.469932613,17.115384892,14.5084,1.0
50.0,2.0,23.0,2311.0,271.62290036,14.2729779654,12.3388,0.0
47.0,10.0,21.0,2190.0,262.087771558,14.3975692393,12.446,1.0
61.0,1.0,24.0,2475.0,305.160613448,17.8512604597,15.175,0.0
41.0,3.0,18.0,1882.0,224.52616774,12.2444926396,10.7748,1.0
46.0,2.0,19.0,1973.0,234.574082115,12.6876751219,10.777,0.0
40.0,1.0,16.0,1621.0,196.801930885,11.1600134409,9.249,1.0
44.0,1.0,18.0,1804.0,222.494943763,13.0229950472,11.496,0.0
43.0,1.0,17.0,1747.0,216.755622764,12.8307871933,11.5464,1.0
63.0,1.0,27.0,2756.0,331.638357251,18.4468533902,15.4528,0.0
53.0,1.0,24.0,2447.0,287.236836078,15.0422438486,13.0924,1.0
57.0,1.0,22.0,2289.0,287.240317504,17.3527490617,15.4214,0.0
39.0,4.0,17.0,1764.0,215.578292043,12.3923524805,11.1456,1.0
39.0,1.0,16.0,1665.0,201.407547028,11.3325857597,9.658,0.0
63.0,3.0,25.0,2594.0,319.296100822,18.6176367996,16.2728,1.0
36.0,1.0,13.0,1387.0,172.473186322,10.2514925743,8.9936,0.0
40.0,1.0,15.0,1585.0,195.414943134,11.4301137352,9.768,1.0
57.0,7.0,28.0,2831.0,334.121235482,17.7458135908,15.3286,0.0
58.0,1.0,24.0,2483.0,304.717902329,17.6635528702,15.9168,1.0
55.0,1.0,23.0,2353.0,282.657035999,15.6617080805,13.4384,0.0
40.0,1.0,15.0,1572.0,193.43215865,11.27127322,9.6712,1.0
147.0,1.0,58.0,5838.0,724.919305854,42.9750578825,34.092,0.0
49.0,1.0,22.0,2271.0,268.080211877,14.2452062112,12.5274,1.0
63.0,1.0,26.0,2620.0,316.303651576,17.721173776,14.428,0.0
57.0,2.0,20.0,2000.0,250.271852193,15.0452650359,10.44,1.0
2.0,16.0,0.0,32.0,8.0,0.733212111193,0.5376,0.0
62.0,2.0,24.0,2425.0,302.008278032,18.0007638727,15.535,1.0
59.0,1.0,24.0,2407.0,292.402120375,16.6019607276,14.5612,0.0
46.0,2.0,18.0,1826.0,225.676759991,13.2616891835,10.8236,1.0
37.0,1.0,14.0,1463.0,181.408379079,10.7262808093,9.5486,0.0
57.0,2.0,21.0,2105.0,257.990309896,14.9160148833,10.919,1.0
1.0,16.0,0.0,16.0,4.0,0.366606055596,0.2688,0.0
51.0,1.0,22.0,2289.0,268.523741967,14.0391559575,11.921,1.0
2.0,14.0,0.0,28.0,7.48331477355,0.693974062916,0.4816,0.0
63.0,2.0,24.0,2417.0,298.819343417,17.5710301349,15.0844,1.0
64.0,5.0,27.0,2788.0,337.330698277,18.9901448125,16.2344,0.0
126.0,1.0,58.0,5837.0,685.519511028,35.9487565849,30.9922,1.0
54.0,3.0,25.0,2563.0,298.91303083,15.3815831435,13.1522,0.0
61.0,2.0,26.0,2657.0,320.282687637,17.8842137093,15.59,1.0
65.0,1.0,28.0,2866.0,341.874245886,18.6382509909,15.7916,0.0
57.0,2.0,21.0,2156.0,262.312790386,14.9414323276,11.248,1.0
6.0,2.0,0.0,72.0,19.287301522,1.78930153971,1.2384,0.0
58.0,3.0,26.0,2639.0,315.155517166,17.2278234261,14.7578,1.0
2.0,3.0,0.0,44.0,7.07106781187,0.553534100124,0.5192,0.0
65.0,1.0,27.0,2714.0,331.155552573,18.975257574,15.6604,1.0
66.0,1.0,27.0,2773.0,340.248438644,19.7164170173,17.8376,0.0
51.0,2.0,21.0,2196.0,268.253611346,15.4064402118,13.4528,1.0
43.0,2.0,17.0,1736.0,216.33769898,12.9093144667,11.4416,0.0
62.0,2.0,25.0,2519.0,310.636443451,18.1772907772,16.5242,1.0
29.0,1.0,11.0,1173.0,140.303243013,7.69786333991,6.2874,0.0
51.0,1.0,21.0,2156.0,264.389863648,15.3031500025,13.5624,1.0
3.0,2.0,0.0,38.0,9.05538513814,0.821948903521,0.6232,0.0
57.0,1.0,24.0,2484.0,297.973153153,16.4576547539,14.0712,1.0
1.0,10.0,0.0,10.0,3.16227766017,0.3,0.18,0.0
59.0,1.0,25.0,2548.0,309.127805284,17.5034168093,15.66,1.0
63.0,5.0,25.0,2532.0,314.734809006,18.694319993,14.8288,0.0
65.0,1.0,27.0,2751.0,335.208890097,19.1533260819,16.4794,1.0
49.0,4.0,19.0,1954.0,237.381549409,13.4791839516,11.4108,0.0
28.0,1.0,10.0,1056.0,133.311664906,8.13673153053,7.3424,1.0
49.0,5.0,22.0,2235.0,272.472016912,15.5848484112,13.64,0.0
58.0,1.0,26.0,2655.0,313.698900221,16.7083063175,14.517,1.0
66.0,2.0,26.0,2655.0,331.120823869,19.786548461,17.914,0.0
48.0,1.0,19.0,1908.0,233.469484087,13.4548727233,11.5944,1.0
2.0,12.0,0.0,24.0,6.92820323028,0.649923072371,0.4224,0.0
23.0,1.0,9.0,932.0,114.873843846,6.71547466677,5.6552,1.0
59.0,2.0,23.0,2315.0,283.631803576,16.3874189548,14.751,0.0
53.0,2.0,21.0,2198.0,266.668333328,15.0996556252,13.0356,1.0
31.0,3.0,12.0,1285.0,156.432093894,8.92118265702,7.677,0.0
29.0,7.0,12.0,1279.0,153.593619659,8.50446353393,7.3784,1.0
66.0,5.0,26.0,2617.0,337.166131158,21.2589063689,17.6726,0.0
62.0,2.0,26.0,2694.0,326.487365759,18.4438716109,15.6612,1.0
43.0,3.0,18.0,1805.0,223.461406064,13.1737428243,11.724,0.0
22.0,2.0,8.0,838.0,104.565768777,6.25424655734,4.9192,1.0
2.0,3.0,0.0,35.0,6.40312423743,0.536190264738,0.476,0.0
48.0,2.0,18.0,1843.0,234.855274584,14.5569605344,13.2358,1.0
61.0,2.0,25.0,2545.0,313.937891947,18.3811724327,16.363,0.0
51.0,1.0,22.0,2237.0,268.188366638,14.7930084837,12.9226,1.0
57.0,1.0,23.0,2324.0,289.133187303,17.201232514,15.076,0.0
62.0,2.0,26.0,2632.0,318.267183354,17.8940660555,15.0032,1.0
56.0,1.0,22.0,2282.0,277.830883812,15.8476370478,13.524,0.0
37.0,1.0,16.0,1643.0,199.03014847,11.2332141438,9.727,1.0
1.0,1.0,0.0,1.0,1.0,0.0994987437107,0.0198,0.0
34.0,1.0,14.0,1463.0,174.09480176,9.43679500678,7.7996,1.0
33.0,1.0,13.0,1381.0,166.237781506,9.25385865464,7.7892,0.0
51.0,2.0,20.0,2022.0,253.120524652,15.2266739638,13.1348,1.0
5.0,9.0,1.0,117.0,21.0,1.74387499552,1.5678,0.0
32.0,3.0,13.0,1322.0,159.430235526,8.91131864541,7.1724,1.0
46.0,5.0,19.0,1943.0,233.779810933,13.0001961524,11.3586,0.0
59.0,1.0,26.0,2603.0,311.176798621,17.0513665142,14.936,1.0
35.0,1.0,14.0,1413.0,172.194657292,9.84139725852,8.61,0.0
35.0,4.0,15.0,1521.0,184.377330494,10.4214154509,9.192,1.0
65.0,1.0,27.0,2728.0,330.5450045,18.6655190123,16.1616,0.0
70.0,2.0,31.0,3172.0,374.259268422,19.863071263,16.8256,1.0
1.0,12.0,0.0,12.0,3.46410161514,0.324961536185,0.2112,0.0
34.0,1.0,14.0,1432.0,172.481883107,9.61444746202,8.3592,1.0
64.0,3.0,26.0,2691.0,331.627803418,19.3809674681,17.312,0.0
26.0,4.0,10.0,1039.0,126.66885963,7.24554345788,5.7198,1.0
36.0,1.0,15.0,1573.0,192.714815206,11.1336022922,9.6538,0.0
28.0,1.0,10.0,1095.0,135.488006849,7.97919168839,6.833,1.0
56.0,4.0,23.0,2379.0,285.18590428,15.7272343405,13.3384,0.0
45.0,3.0,20.0,2004.0,236.791047128,12.6134214232,10.7584,1.0
63.0,4.0,27.0,2751.0,331.467947168,18.4908058234,16.4108,0.0
37.0,1.0,15.0,1540.0,185.720219685,10.3807514179,8.816,1.0
35.0,1.0,14.0,1495.0,180.800995572,10.167964398,8.735,0.0
52.0,1.0,22.0,2252.0,272.987179186,15.4295042046,13.44,1.0
50.0,2.0,22.0,2278.0,270.518021581,14.5901199447,12.8624,0.0
52.0,4.0,22.0,2280.0,272.638955397,14.9492474727,12.664,1.0
2.0,9.0,0.0,18.0,6.0,0.57236352085,0.3276,0.0
80.0,5.0,34.0,3434.0,417.104303502,23.675396512,20.2276,1.0
43.0,1.0,17.0,1780.0,215.824002372,12.2049170419,10.188,0.0
29.0,7.0,12.0,1232.0,148.323969742,8.25939465094,7.2864,1.0
36.0,3.0,15.0,1509.0,184.192833737,10.5622866842,9.2936,0.0
37.0,1.0,16.0,1615.0,196.954309422,11.2733091859,9.698,1.0
48.0,1.0,21.0,2170.0,257.200311042,13.8068823418,12.226,0.0
33.0,2.0,13.0,1398.0,169.209928787,9.53307925069,8.2176,1.0
51.0,2.0,21.0,2145.0,258.400851392,14.4085911872,12.156,0.0
38.0,2.0,16.0,1622.0,195.089722948,10.8402767492,9.5196,1.0
64.0,4.0,26.0,2632.0,322.481007193,18.6332391172,15.3024,0.0
46.0,3.0,19.0,1997.0,237.501578942,12.8557030146,10.6536,1.0
62.0,2.0,25.0,2522.0,306.509379954,17.41928816,14.0992,0.0
52.0,4.0,22.0,2226.0,270.24803422,15.3242422325,13.42,1.0
71.0,1.0,30.0,3008.0,364.417343166,20.5716698399,17.7304,0.0
53.0,2.0,23.0,2366.0,282.832105674,15.496593174,13.4996,1.0
